Router Name,Country Code,Bandwidth (KB/s),Uptime (Hours),IP Address,Hostname,ORPort,DirPort,Flag - Authority,Flag - Exit,Flag - Fast,Flag - Guard,Flag - Named,Flag - Stable,Flag - Running,Flag - Valid,Flag - V2Dir,Platform,Flag - Hibernating,Flag - Bad Exit,FirstSeen,ASName,ASNumber,ConsensusBandwidth,OrAddress
epsilon,SK,1534,1195,147.175.187.180,epsilon.ynet.sk,9001,None,0,0,1,1,0,1,1,1,1,Tor 0.2.9.11 on SunOS,0,0,2016-11-11,SANET Bratislava- Slovakia- SK,2607,7920,None
relaydeetoore,CA,1534,224,159.89.125.179,159.89.125.179,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.3.4.8 on Linux,0,0,2018-09-18,DIGITALOCEAN-ASN - DigitalOcean- LLC- US,14061,8930,None
MyCoolNick,NL,1531,3327,5.2.77.146,tor-exit-node-x1.mooo.com,9001,9030,0,1,1,1,0,1,1,1,1,Tor 0.2.9.15 on Linux,0,0,2018-03-28,LITESERVER- NL,60404,5050,None
otac,BG,1527,146,87.120.36.212,no-rdns.mykone.info,443,80,0,0,1,1,0,1,1,1,1,Tor 0.3.4.8 on Linux,0,0,2018-01-08,UKRAINIAN-HOSTING-AS- UA,30860,5780,None
cantstopthesignal2,FR,1525,341,51.15.213.219,relay2.sigil.red,443,80,0,0,1,1,0,1,1,1,1,Tor 0.3.4.8 on Linux,0,0,2018-01-27,AS12876- FR,12876,5500,None
hackeriet1,NO,1521,168,185.35.202.222,tor-proxy-readme.hackeriet.no,443,80,0,0,1,1,0,1,1,1,1,Tor 0.2.9.15 on Linux,0,0,2015-12-02,BLIX- NO,50304,10100,[2a02:ed06::222]:443
19dotrs,DE,1520,5126,176.9.208.12,tor-relay.19.rs,9001,9030,0,0,1,1,0,1,1,1,1,Tor 0.2.9.14 on Linux,0,0,2016-12-10,HETZNER-AS- DE,24940,5360,None
pbx,LV,1520,47,94.140.116.167,94.140.116.167,9001,None,0,0,1,0,0,1,1,1,0,Tor 0.3.3.8 on Linux,0,0,2018-02-02,MAKONIX- LV,52173,6830,None
chydenius,SC,1519,836,37.228.129.2,37.228.129.2,443,80,0,1,1,1,0,1,1,1,1,Tor 0.3.3.9 on Linux,0,0,2018-01-07,FLOKINET- SC,200651,3800,None
romero,DE,1517,27,185.72.244.37,185.72.244.37,443,80,0,0,1,1,0,1,1,1,1,Tor 0.3.3.9 on Linux,0,0,2015-12-04,TTM- DE,47447,8010,None
ThePhillipus2,DE,1517,257,91.106.132.239,239-132-N1.p21.customer.vsm.sh,9001,9030,0,0,1,0,0,1,1,1,1,Tor 0.3.3.6 on Linux,0,0,2018-06-02,DE-VSM-ASN- DE,198930,6450,None
alsaceonionb,FR,1502,91,149.202.238.204,204.238.202.149.fr-sbg.flexcloud.seflow.it,444,81,0,1,1,1,0,1,1,1,1,Tor 0.3.4.8 on Linux,0,0,2016-12-18,OVH- FR,16276,5920,None
etin,RU,1501,151,109.68.191.159,vps.node74.doip.net,443,80,0,0,1,1,0,1,1,1,1,Tor 0.3.4.8 on Linux,0,0,2018-01-09,TCTEL- RU,52201,5670,None
VSIFviking1,CA,1500,1271,104.218.63.75,tor-exit.viking-1.vsif.ca,443,80,0,1,1,1,0,1,1,1,1,Tor 0.2.9.16 on Linux,0,0,2017-06-15,COGENT-174 - Cogent Communications- US,174,3270,None
raffertz,CH,1499,37,81.17.30.33,81.17.30.33,443,80,0,0,1,1,0,1,1,1,1,Tor 0.3.4.8 on Linux,0,0,2017-01-27,PLI-AS- CH,51852,5860,None
rainstorm,US,1499,1003,107.155.93.197,107-155-93-197-customer-incero.com,1984,None,0,0,1,1,0,1,1,1,1,Tor 0.3.3.9 on FreeBSD,0,0,2018-04-29,INCERO - Incero LLC- US,54540,6100,None
